SnapshotID,LoanID,SnapshotDate,OutstandingAmount,PastDueDays,CumulativePayments,DefaultFlag
20690,25689,2025-10-14,0.0,33,15372.6,0
20691,25690,2025-10-14,4213.18,0,2888.82,0
20692,25691,2025-10-14,0.0,20,503469.17,0
20693,25692,2025-10-14,0.0,29,208289.76,0
20694,25693,2025-10-14,0.0,0,90458.36,0
20695,25694,2025-10-14,0.0,39,26181.02,0
20696,25695,2025-10-14,0.0,39,214448.5,0
20697,25696,2025-10-14,0.0,0,113181.95,0
20698,25697,2025-10-14,7982.4,5,48968.6,0
20699,25698,2025-10-14,0.0,0,12610.9,0
20700,25699,2025-10-14,17135.72,6,40871.28,0
20701,25700,2025-10-14,165241.39,33,108002.61,1
20702,25701,2025-10-14,0.0,23,16312.8,0
20703,25702,2025-10-14,36098.31,83,35670.69,1
20704,25703,2025-10-14,0.0,0,75803.04,0
20705,25704,2025-10-14,0.0,17,86342.96,0
20706,25705,2025-10-14,0.0,37,38107.2,0
20707,25706,2025-10-14,0.0,2,200262.36,0
20708,25707,2025-10-14,0.0,25,113623.68,0
20709,25708,2025-10-14,0.0,10,50655.15,0
20710,25709,2025-10-14,0.0,5,36369.6,0
20711,25710,2025-10-14,0.0,45,41696.7,0
20712,25711,2025-10-14,0.0,0,63323.04,0
20713,25712,2025-10-14,0.0,18,113820.0,0
20714,25713,2025-10-14,2973.92,17,28116.08,0
20715,25714,2025-10-14,0.0,1,20786.04,0
20716,25715,2025-10-14,0.0,0,90109.47,0
20717,25716,2025-10-14,4396.43,39,1391.57,1
20718,25717,2025-10-14,0.0,12,12946.23,0
20719,25718,2025-10-14,0.0,22,121176.48,0
20720,25719,2025-10-14,230648.51,42,47954.49,1
20721,25720,2025-10-14,0.0,0,27399.92,0
20722,25721,2025-10-14,0.0,0,31388.64,0
20723,25722,2025-10-14,41946.6,0,92276.4,0
20724,25723,2025-10-14,2650.49,0,57600.51,0
20725,25724,2025-10-14,0.0,0,46343.04,0
20726,25725,2025-10-14,0.0,0,16214.76,0
20727,25726,2025-10-14,0.0,15,332651.88,0
20728,25727,2025-10-14,0.0,25,104681.16,0
20729,25728,2025-10-14,0.0,0,76844.88,0
20730,25729,2025-10-14,10897.84,8,1081.16,1
20731,25730,2025-10-14,0.0,15,35402.4,0
20732,25731,2025-10-14,29665.38,74,13024.62,1
20733,25732,2025-10-14,0.0,7,53319.24,0
20734,25733,2025-10-14,0.0,0,40744.32,0
20735,25734,2025-10-14,0.0,0,146847.75,0
20736,25735,2025-10-14,0.0,17,158964.59,0
20737,25736,2025-10-14,0.0,0,262082.24,0
20738,25737,2025-10-14,0.0,0,59178.24,0
20739,25738,2025-10-14,0.0,46,116073.54,0
20740,25739,2025-10-14,0.0,39,54909.05,0
20741,25740,2025-10-14,0.0,0,16223.4,0
20742,25741,2025-10-14,0.0,15,78469.2,0
20743,25742,2025-10-14,0.0,20,210918.24,0
20744,25743,2025-10-14,0.0,3,141127.0,0
20745,25744,2025-10-14,0.0,10,14327.01,0
20746,25745,2025-10-14,606.09,0,17192.91,0
20747,25746,2025-10-14,49917.98,27,7786.02,1
20748,25747,2025-10-14,0.0,6,32721.4,0
20749,25748,2025-10-14,0.0,7,34691.04,0
20750,25749,2025-10-14,8702.83,23,9130.17,0
20751,25750,2025-10-14,5017.25,8,15405.75,0
20752,25751,2025-10-14,0.0,0,40585.8,0
20753,25752,2025-10-14,0.0,0,260755.44,0
20754,25753,2025-10-14,169825.29,0,254047.71,0
20755,25754,2025-10-14,0.0,5,12614.04,0
20756,25755,2025-10-14,0.0,4,91164.72,0
20757,25756,2025-10-14,0.0,0,156785.28,0
20758,25757,2025-10-14,63679.41,0,18193.59,0
20759,25758,2025-10-14,0.0,22,90544.94,0
20760,25759,2025-10-14,126887.56,135,65664.44,1
20761,25760,2025-10-14,0.0,0,103995.85,0
20762,25761,2025-10-14,0.0,0,13018.25,0
20763,25762,2025-10-14,0.0,0,111042.24,0
20764,25763,2025-10-14,0.0,8,270582.12,0
20765,25764,2025-10-14,0.0,16,70369.8,0
20766,25765,2025-10-14,0.0,15,30183.84,0
20767,25766,2025-10-14,6973.7,17,15799.3,0
20768,25767,2025-10-14,0.0,22,35571.6,0
20769,25768,2025-10-14,0.0,26,5769.72,0
20770,25769,2025-10-14,0.0,0,65885.76,0
20771,25770,2025-10-14,68824.6,63,20460.4,1
20772,25771,2025-10-14,0.0,13,251124.3,0
20773,25772,2025-10-14,9313.8,0,45938.2,0
20774,25773,2025-10-14,0.0,11,12684.6,0
20775,25774,2025-10-14,4557.37,27,109750.63,0
20776,25775,2025-10-14,3511.81,0,5282.19,0
20777,25776,2025-10-14,0.0,8,7556.66,0
20778,25777,2025-10-14,73.44,9,6907.56,0
20779,25778,2025-10-14,0.0,0,63891.1,0
20780,25779,2025-10-14,0.0,29,23199.36,0
20781,25780,2025-10-14,20334.97,6,14424.03,0
20782,25781,2025-10-14,5196.92,202,2560.08,1
20783,25782,2025-10-14,25100.04,64,6084.96,1
20784,25783,2025-10-14,4521.3,0,28910.7,0
20785,25784,2025-10-14,0.0,4,451215.84,0
20786,25785,2025-10-14,51783.94,0,53366.06,0
20787,25786,2025-10-14,0.0,5,5889.18,0
20788,25787,2025-10-14,0.0,0,30882.79,0
20789,25788,2025-10-14,68010.71,0,299464.29,0
20790,25789,2025-10-14,0.0,14,159766.2,0
20791,25790,2025-10-14,0.0,9,10698.8,0
20792,25791,2025-10-14,0.0,0,31895.04,0
20793,25792,2025-10-14,0.0,3,25275.19,0
20794,25793,2025-10-14,0.0,30,137683.26,0
20795,25794,2025-10-14,10061.35,0,7462.65,0
20796,25795,2025-10-14,0.0,13,57410.36,0
20797,25796,2025-10-14,0.0,0,130972.1,0
20798,25797,2025-10-14,0.0,19,249499.2,0
20799,25798,2025-10-14,0.0,5,235967.4,0
20800,25799,2025-10-14,55.84,9,6140.16,0
20801,25800,2025-10-14,16420.07,56,8754.93,1
20802,25801,2025-10-14,67437.0,106,36210.0,1
20803,25802,2025-10-14,0.0,34,17714.55,0
20804,25803,2025-10-14,20561.64,2,51939.36,0
20805,25804,2025-10-14,0.0,58,9764.4,0
20806,25805,2025-10-14,0.0,0,9888.84,0
20807,25806,2025-10-14,18893.54,0,421793.46,0
20808,25807,2025-10-14,134169.57,62,12687.43,1
20809,25808,2025-10-14,0.0,5,14973.9,0
20810,25809,2025-10-14,0.0,5,219273.5,0
20811,25810,2025-10-14,0.0,1,171705.6,0
20812,25811,2025-10-14,0.0,4,105609.7,0
20813,25812,2025-10-14,33869.54,57,3369.46,1
20814,25813,2025-10-14,0.0,0,64396.8,0
20815,25814,2025-10-14,42833.52,0,9384.48,1
20816,25815,2025-10-14,966.82,0,23305.18,0
20817,25816,2025-10-14,22191.87,118,10539.13,1
20818,25817,2025-10-14,0.0,24,120498.35,0
20819,25818,2025-10-14,72.88,40,30381.12,0
20820,25819,2025-10-14,0.0,26,98640.15,0
20821,25820,2025-10-14,0.0,6,524288.16,0
20822,25821,2025-10-14,44638.83,0,15746.17,0
20823,25822,2025-10-14,0.0,0,188987.76,0
20824,25823,2025-10-14,0.0,0,13411.2,0
20825,25824,2025-10-14,23510.75,0,71841.25,0
20826,25825,2025-10-14,36724.34,106,11782.66,1
20827,25826,2025-10-14,54386.96,59,135857.04,0
20828,25827,2025-10-14,113.42,0,132635.58,0
20829,25828,2025-10-14,0.0,46,15737.04,0
20830,25829,2025-10-14,0.0,0,346902.84,0
20831,25830,2025-10-14,0.0,6,28220.4,0
20832,25831,2025-10-14,0.0,0,88398.36,0
20833,25832,2025-10-14,213.7,0,7604.3,0
20834,25833,2025-10-14,0.0,6,6567.31,0
20835,25834,2025-10-14,0.0,39,368795.35,0
20836,25835,2025-10-14,4146.82,0,7778.18,0
20837,25836,2025-10-14,55.72,6,18562.28,0
20838,25837,2025-10-14,0.0,18,97221.24,0
20839,25838,2025-10-14,0.0,2,164706.84,0
20840,25839,2025-10-14,0.0,2,6058.08,0
20841,25840,2025-10-14,23794.48,0,33696.52,0
20842,25841,2025-10-14,0.0,31,227256.81,0
20843,25842,2025-10-14,0.0,0,13352.15,0
20844,25843,2025-10-14,16050.55,1,32481.45,0
20845,25844,2025-10-14,0.0,0,31382.28,0
20846,25845,2025-10-14,0.0,5,32778.36,0
20847,25846,2025-10-14,0.0,2,38929.32,0
20848,25847,2025-10-14,0.0,0,48065.12,0
20849,25848,2025-10-14,0.0,38,47953.8,0
20850,25849,2025-10-14,0.0,1,395143.58,0
20851,25850,2025-10-14,295.49,0,4789.51,0
20852,25851,2025-10-14,17807.35,0,16888.65,0
20853,25852,2025-10-14,0.0,17,18680.64,0
20854,25853,2025-10-14,0.0,0,8539.2,0
20855,25854,2025-10-14,0.0,0,48469.44,0
20856,25855,2025-10-14,0.0,17,91491.75,0
20857,25856,2025-10-14,0.0,3,263558.88,0
20858,25857,2025-10-14,0.0,0,129739.92,0
20859,25858,2025-10-14,0.0,5,77764.05,0
20860,25859,2025-10-14,9998.76,8,3276.24,0
20861,25860,2025-10-14,3342.3,24,61628.7,0
20862,25861,2025-10-14,6765.65,0,11725.35,0
20863,25862,2025-10-14,0.0,1,37291.51,0
20864,25863,2025-10-14,0.0,0,18117.0,0
20865,25864,2025-10-14,432.6,19,14582.4,0
20866,25865,2025-10-14,0.0,0,14815.08,0
20867,25866,2025-10-14,0.0,4,6772.07,0
20868,25867,2025-10-14,799.74,7,4323.26,0
20869,25868,2025-10-14,32411.72,0,18758.28,0
20870,25869,2025-10-14,0.0,18,233336.64,0
20871,25870,2025-10-14,0.0,23,140434.8,0
20872,25871,2025-10-14,36322.26,0,28647.74,0
20873,25872,2025-10-14,0.0,1,6718.56,0
20874,25873,2025-10-14,0.0,0,263181.08,0
20875,25874,2025-10-14,0.0,13,10567.08,0
20876,25875,2025-10-14,55498.96,5,25487.04,0
20877,25876,2025-10-14,0.0,0,21736.38,0
20878,25877,2025-10-14,0.0,11,125886.0,0
20879,25878,2025-10-14,10605.96,30,10402.04,0
20880,25879,2025-10-14,0.0,0,19946.5,0
20881,25880,2025-10-14,0.0,8,18001.18,0
20882,25881,2025-10-14,0.0,0,14389.2,0
20883,25882,2025-10-14,1527.72,18,68964.28,0
20884,25883,2025-10-14,0.0,0,35203.35,0
20885,25884,2025-10-14,0.0,1,78933.24,0
20886,25885,2025-10-14,0.0,6,170588.64,0
20887,25886,2025-10-14,84942.35,0,73546.65,0
20888,25887,2025-10-14,7140.77,61,4811.23,1
20889,25888,2025-10-14,21753.65,0,23554.35,0
20890,25889,2025-10-14,0.0,0,117864.96,0
20891,25890,2025-10-14,0.0,8,12881.88,0
20892,25891,2025-10-14,0.0,12,64884.0,0
20893,25892,2025-10-14,0.0,15,48998.52,0
20894,25893,2025-10-14,29787.76,1,258377.24,0
20895,25894,2025-10-14,0.0,11,64634.85,0
20896,25895,2025-10-14,0.0,0,10724.76,0
20897,25896,2025-10-14,0.0,24,39959.28,0
20898,25897,2025-10-14,0.0,0,41148.8,0
20899,25898,2025-10-14,0.0,13,15161.04,0
20900,25899,2025-10-14,0.0,19,19350.8,0
20901,25900,2025-10-14,0.0,5,40324.02,0
20902,25901,2025-10-14,0.0,9,16632.0,0
20903,25902,2025-10-14,21024.0,0,36926.0,0
20904,25903,2025-10-14,0.0,21,174576.0,0
20905,25904,2025-10-14,0.0,6,5762.16,0
20906,25905,2025-10-14,0.0,21,28877.76,0
20907,25906,2025-10-14,0.0,24,40372.96,0
20908,25907,2025-10-14,28647.49,0,164317.51,0
20909,25908,2025-10-14,0.0,0,16607.92,0
20910,25909,2025-10-14,0.0,0,65115.84,0
20911,25910,2025-10-14,89367.02,0,2928.98,1
20912,25911,2025-10-14,190330.9,8,233993.1,0
20913,25912,2025-10-14,3935.26,0,174375.74,0
20914,25913,2025-10-14,14188.52,0,3041.48,1
20915,25914,2025-10-14,0.0,0,148602.6,0
20916,25915,2025-10-14,0.0,0,91405.08,0
20917,25916,2025-10-14,0.0,20,88624.2,0
20918,25917,2025-10-14,0.0,15,16803.14,0
20919,25918,2025-10-14,0.0,18,74972.48,0
20920,25919,2025-10-14,67.24,0,16895.76,0
20921,25920,2025-10-14,0.0,11,66039.84,0
20922,25921,2025-10-14,0.0,16,132414.48,0
20923,25922,2025-10-14,0.0,0,18662.4,0
20924,25923,2025-10-14,0.0,30,8520.84,0
20925,25924,2025-10-14,1132.04,1,55234.96,0
20926,25925,2025-10-14,0.0,6,11021.4,0
20927,25926,2025-10-14,0.0,6,116538.74,0
20928,25927,2025-10-14,0.0,7,959291.04,0
20929,25928,2025-10-14,0.0,0,97621.2,0
20930,25929,2025-10-14,0.0,25,94643.16,0
20931,25930,2025-10-14,0.0,0,19697.76,0
20932,25931,2025-10-14,0.0,28,134298.45,0
20933,25932,2025-10-14,0.0,0,200861.76,0
20934,25933,2025-10-14,3037.64,0,94535.36,0
20935,25934,2025-10-14,47419.88,0,54675.12,0
20936,25935,2025-10-14,0.0,8,24513.6,0
20937,25936,2025-10-14,0.0,13,9331.56,0
20938,25937,2025-10-14,0.0,0,444671.28,0
20939,25938,2025-10-14,0.0,23,91773.0,0
20940,25939,2025-10-14,0.0,0,16422.46,0
20941,25940,2025-10-14,0.0,0,71096.9,0
20942,25941,2025-10-14,15606.45,36,8306.55,1
20943,25942,2025-10-14,0.0,0,231466.32,0
20944,25943,2025-10-14,15279.68,4,17764.32,0
20945,25944,2025-10-14,0.0,14,34733.04,0
20946,25945,2025-10-14,0.0,0,75306.24,0
20947,25946,2025-10-14,0.0,0,212760.0,0
20948,25947,2025-10-14,0.0,6,29599.2,0
20949,25948,2025-10-14,50814.22,46,31914.78,1
20950,25949,2025-10-14,0.0,1,1982403.94,0
20951,25950,2025-10-14,0.0,0,7936.92,0
20952,25951,2025-10-14,0.0,18,18408.59,0
20953,25952,2025-10-14,0.0,0,35647.21,0
20954,25953,2025-10-14,0.0,0,205711.45,0
20955,25954,2025-10-14,0.0,22,36572.64,0
20956,25955,2025-10-14,0.0,0,60463.44,0
20957,25956,2025-10-14,0.0,0,173540.4,0
20958,25957,2025-10-14,4739.7,79,2089.3,1
20959,25958,2025-10-14,0.0,14,63680.76,0
20960,25959,2025-10-14,0.0,17,38977.08,0
20961,25960,2025-10-14,0.0,4,108359.91,0
20962,25961,2025-10-14,23430.38,1,24630.62,0
20963,25962,2025-10-14,0.0,0,22157.46,0
20964,25963,2025-10-14,0.0,18,103628.02,0
20965,25964,2025-10-14,0.0,37,364640.65,0
20966,25965,2025-10-14,13375.06,43,8514.94,1
20967,25966,2025-10-14,0.0,0,232588.72,0
20968,25967,2025-10-14,130211.2,28,88966.8,0
20969,25968,2025-10-14,0.0,0,183177.72,0
20970,25969,2025-10-14,0.0,8,13853.52,0
20971,25970,2025-10-14,0.0,6,122461.5,0
20972,25971,2025-10-14,19061.52,39,6860.48,1
20973,25972,2025-10-14,37259.63,34,11108.37,1
20974,25973,2025-10-14,0.0,23,30496.8,0
20975,25974,2025-10-14,0.0,1,35271.6,0
20976,25975,2025-10-14,0.0,0,91410.72,0
20977,25976,2025-10-14,0.0,0,831414.48,0
20978,25977,2025-10-14,0.0,22,7393.68,0
20979,25978,2025-10-14,0.0,26,150757.95,0
20980,25979,2025-10-14,50832.32,27,15935.68,1
20981,25980,2025-10-14,0.0,26,44136.0,0
20982,25981,2025-10-14,0.0,48,50925.12,0
20983,25982,2025-10-14,0.0,26,105062.09,0
20984,25983,2025-10-14,0.0,5,181423.08,0
20985,25984,2025-10-14,17773.12,1,17450.88,0
20986,25985,2025-10-14,1743.02,33,24574.98,0
20987,25986,2025-10-14,0.0,10,64402.12,0
20988,25987,2025-10-14,8288.2,0,96589.8,0
20989,25988,2025-10-14,0.0,13,44089.56,0
20990,25989,2025-10-14,0.0,0,25308.96,0
20991,25990,2025-10-14,0.0,27,346882.68,0
20992,25991,2025-10-14,0.0,0,17148.48,0
20993,25992,2025-10-14,2567.48,35,51947.52,0
20994,25993,2025-10-14,0.0,0,123597.6,0
20995,25994,2025-10-14,0.0,1,22452.37,0
20996,25995,2025-10-14,278150.67,19,36369.33,1
20997,25996,2025-10-14,0.0,29,10739.88,0
20998,25997,2025-10-14,0.0,0,37900.8,0
20999,25998,2025-10-14,0.0,8,77739.52,0
21000,25999,2025-10-14,5199.12,0,13727.88,0
21001,26000,2025-10-14,23417.82,0,37679.18,0
21002,26001,2025-10-14,0.0,12,50438.4,0
21003,26002,2025-10-14,0.0,20,37947.96,0
21004,26003,2025-10-14,2113.12,39,21418.88,0
21005,26004,2025-10-14,9745.3,0,3812.7,0
21006,26005,2025-10-14,0.0,0,27783.84,0
21007,26006,2025-10-14,0.0,3,80613.0,0
21008,26007,2025-10-14,0.0,0,70648.8,0
21009,26008,2025-10-14,0.0,7,44592.96,0
21010,26009,2025-10-14,0.0,0,19557.12,0
21011,26010,2025-10-14,82952.75,0,197081.25,0
21012,26011,2025-10-14,29281.19,74,18939.81,1
21013,26012,2025-10-14,0.0,4,52106.04,0
21014,26013,2025-10-14,24218.5,77,4615.5,1
21015,26014,2025-10-14,2709.32,3,147263.68,0
21016,26015,2025-10-14,62439.17,3,56536.83,0
21017,26016,2025-10-14,0.0,0,222702.24,0
21018,26017,2025-10-14,0.0,0,84490.34,0
21019,26018,2025-10-14,0.0,0,16117.02,0
21020,26019,2025-10-14,0.0,7,22492.62,0
21021,26020,2025-10-14,0.0,33,18385.29,0
21022,26021,2025-10-14,0.0,0,12191.4,0
21023,26022,2025-10-14,0.0,7,14953.75,0
21024,26023,2025-10-14,0.0,0,18653.04,0
21025,26024,2025-10-14,0.0,32,29663.94,0
21026,26025,2025-10-14,0.0,23,45895.97,0
21027,26026,2025-10-14,0.0,0,36104.46,0
21028,26027,2025-10-14,0.0,7,25632.6,0
21029,26028,2025-10-14,0.0,20,16633.44,0
21030,26029,2025-10-14,0.0,0,266448.0,0
21031,26030,2025-10-14,0.0,0,88986.6,0
21032,26031,2025-10-14,0.0,0,362248.56,0
21033,26032,2025-10-14,0.0,44,171848.92,0
21034,26033,2025-10-14,0.0,0,53364.14,0
21035,26034,2025-10-14,0.0,0,153491.04,0
21036,26035,2025-10-14,2167.68,30,8346.32,0
21037,26036,2025-10-14,0.0,12,19723.2,0
21038,26037,2025-10-14,5819.75,0,17104.25,0
21039,26038,2025-10-14,0.0,25,92349.6,0
21040,26039,2025-10-14,0.0,30,454210.9,0
21041,26040,2025-10-14,0.0,32,127911.24,0
21042,26041,2025-10-14,0.0,36,14037.36,0
21043,26042,2025-10-14,0.0,0,34941.55,0
21044,26043,2025-10-14,0.0,9,38787.48,0
21045,26044,2025-10-14,0.0,5,25941.93,0
21046,26045,2025-10-14,0.0,0,16416.0,0
21047,26046,2025-10-14,0.0,0,14202.6,0
21048,26047,2025-10-14,36199.92,0,45994.08,0
21049,26048,2025-10-14,0.0,0,7134.0,0
21050,26049,2025-10-14,6587.7,0,124688.3,0
21051,26050,2025-10-14,0.0,0,28845.12,0
21052,26051,2025-10-14,34496.76,0,24858.24,0
21053,26052,2025-10-14,0.0,0,56649.95,0
21054,26053,2025-10-14,0.0,32,15526.2,0
21055,26054,2025-10-14,0.0,0,9933.33,0
21056,26055,2025-10-14,10856.28,96,4843.72,1
21057,26056,2025-10-14,0.0,24,8752.2,0
21058,26057,2025-10-14,0.0,13,50207.92,0
21059,26058,2025-10-14,0.0,46,5898.32,0
21060,26059,2025-10-14,0.0,9,32361.84,0
21061,26060,2025-10-14,0.0,39,41025.16,0
21062,26061,2025-10-14,1631.05,14,85837.95,0
21063,26062,2025-10-14,0.0,18,81631.14,0
21064,26063,2025-10-14,0.0,32,156388.68,0
21065,26064,2025-10-14,0.0,13,9901.2,0
21066,26065,2025-10-14,0.0,24,21774.62,0
21067,26066,2025-10-14,21120.2,0,20188.8,0
21068,26067,2025-10-14,0.0,0,8481.36,0
21069,26068,2025-10-14,6774.58,0,98364.42,0
21070,26069,2025-10-14,0.0,0,5868.42,0
21071,26070,2025-10-14,10155.82,4,21432.18,0
21072,26071,2025-10-14,0.0,17,49371.42,0
21073,26072,2025-10-14,5824.8,22,2332.2,0
21074,26073,2025-10-14,0.0,41,129462.38,0
21075,26074,2025-10-14,2077.08,0,224143.92,0
21076,26075,2025-10-14,0.0,10,176695.68,0
21077,26076,2025-10-14,12177.0,0,14778.0,0
21078,26077,2025-10-14,0.0,12,54723.6,0
21079,26078,2025-10-14,12585.5,12,56970.5,0
21080,26079,2025-10-14,5359.56,70,1879.44,1
21081,26080,2025-10-14,0.0,22,164611.68,0
21082,26081,2025-10-14,0.0,20,246600.36,0
21083,26082,2025-10-14,0.0,17,21075.25,0
21084,26083,2025-10-14,0.0,15,195957.64,0
21085,26084,2025-10-14,13829.69,0,2912.31,0
21086,26085,2025-10-14,0.0,34,13369.44,0
21087,26086,2025-10-14,25627.21,111,39.79,1
21088,26087,2025-10-14,0.0,48,78494.4,0
21089,26088,2025-10-14,0.0,16,370176.0,0
21090,26089,2025-10-14,0.0,50,183941.28,0
21091,26090,2025-10-14,33146.37,113,9783.63,1
21092,26091,2025-10-14,1153.17,0,18673.83,0
21093,26092,2025-10-14,40094.88,144,4748.12,1
21094,26093,2025-10-14,0.0,3,10714.32,0
21095,26094,2025-10-14,0.0,0,30137.96,0
21096,26095,2025-10-14,13597.0,0,366736.0,0
21097,26096,2025-10-14,0.0,37,108230.4,0
21098,26097,2025-10-14,5846.5,5,14146.5,0
21099,26098,2025-10-14,0.0,0,46767.0,0
21100,26099,2025-10-14,0.0,0,38485.3,0
21101,26100,2025-10-14,0.0,0,162735.84,0
21102,26101,2025-10-14,0.0,8,7713.12,0
21103,26102,2025-10-14,0.0,0,72034.89,0
21104,26103,2025-10-14,9857.42,5,10365.58,0
21105,26104,2025-10-14,0.0,0,62448.02,0
21106,26105,2025-10-14,119440.07,45,18275.93,1
21107,26106,2025-10-14,0.0,3,75593.52,0
21108,26107,2025-10-14,83006.08,0,280519.92,0
21109,26108,2025-10-14,0.0,22,68360.94,0
21110,26109,2025-10-14,0.0,11,229957.81,0
21111,26110,2025-10-14,0.0,22,44957.16,0
21112,26111,2025-10-14,0.0,9,10066.08,0
21113,26112,2025-10-14,1976.84,11,94089.16,0
21114,26113,2025-10-14,0.0,23,22752.06,0
21115,26114,2025-10-14,508.16,0,114228.84,0
21116,26115,2025-10-14,18196.43,0,97628.57,0
21117,26116,2025-10-14,3667.64,0,178751.36,0
21118,26117,2025-10-14,135.69,0,21683.31,0
21119,26118,2025-10-14,0.0,53,107931.18,0
21120,26119,2025-10-14,0.0,1,65689.92,0
21121,26120,2025-10-14,10021.18,37,517743.82,0
21122,26121,2025-10-14,0.0,0,755035.88,0
21123,26122,2025-10-14,0.0,16,25716.96,0
21124,26123,2025-10-14,0.0,26,86440.56,0
21125,26124,2025-10-14,0.0,0,19887.6,0
21126,26125,2025-10-14,30256.96,0,13655.04,0
21127,26126,2025-10-14,0.0,0,53965.82,0
21128,26127,2025-10-14,2326.61,15,28761.39,0
21129,26128,2025-10-14,12102.74,25,198445.26,0
21130,26129,2025-10-14,0.0,0,128038.68,0
21131,26130,2025-10-14,0.0,0,186115.66,0
21132,26131,2025-10-14,0.0,30,47290.32,0
21133,26132,2025-10-14,8886.05,19,31072.95,0
21134,26133,2025-10-14,0.0,14,21574.96,0
21135,26134,2025-10-14,0.0,17,109067.76,0
21136,26135,2025-10-14,32809.16,0,19842.84,0
21137,26136,2025-10-14,0.0,0,29375.04,0
21138,26137,2025-10-14,3939.6,0,29658.4,0
21139,26138,2025-10-14,47860.2,0,34904.8,0
21140,26139,2025-10-14,0.0,0,367789.32,0
21141,26140,2025-10-14,484.56,0,124837.44,0
21142,26141,2025-10-14,0.0,12,76996.8,0
21143,26142,2025-10-14,659.1,14,13473.9,0
21144,26143,2025-10-14,0.0,26,52224.15,0
21145,26144,2025-10-14,0.0,0,40751.64,0
21146,26145,2025-10-14,0.0,3,6702.85,0
21147,26146,2025-10-14,0.0,0,164505.66,0
21148,26147,2025-10-14,0.0,39,16301.16,0
21149,26148,2025-10-14,0.0,0,9693.6,0
21150,26149,2025-10-14,0.0,0,37328.04,0
21151,26150,2025-10-14,0.0,17,43275.75,0
21152,26151,2025-10-14,0.0,5,149172.1,0
21153,26152,2025-10-14,171.74,0,11513.26,0
21154,26153,2025-10-14,579.5,9,14659.5,0
21155,26154,2025-10-14,0.0,0,15255.63,0
21156,26155,2025-10-14,17161.9,3,124562.1,0
21157,26156,2025-10-14,0.0,36,51082.08,0
21158,26157,2025-10-14,0.0,24,253626.52,0
21159,26158,2025-10-14,0.0,0,144049.4,0
21160,26159,2025-10-14,1730.46,7,57190.54,0
21161,26160,2025-10-14,0.0,16,12133.44,0
21162,26161,2025-10-14,0.0,24,50174.64,0
21163,26162,2025-10-14,0.0,9,8527.27,0
21164,26163,2025-10-14,0.0,3,44319.15,0
21165,26164,2025-10-14,0.0,0,24228.45,0
21166,26165,2025-10-14,0.0,0,15134.46,0
21167,26166,2025-10-14,0.0,0,58889.76,0
21168,26167,2025-10-14,0.0,1,47355.88,0
21169,26168,2025-10-14,15104.16,0,22635.84,0
21170,26169,2025-10-14,0.0,34,46600.5,0
21171,26170,2025-10-14,0.0,7,8889.04,0
21172,26171,2025-10-14,6615.52,0,36803.48,0
21173,26172,2025-10-14,579.1,0,8910.9,0
21174,26173,2025-10-14,0.0,15,14450.67,0
21175,26174,2025-10-14,0.0,18,9726.24,0
21176,26175,2025-10-14,13170.1,0,76959.9,0
21177,26176,2025-10-14,0.0,19,457886.4,0
21178,26177,2025-10-14,0.0,7,11223.12,0
21179,26178,2025-10-14,0.0,0,219319.2,0
21180,26179,2025-10-14,0.0,3,38985.6,0
21181,26180,2025-10-14,1095.7,0,101225.3,0
21182,26181,2025-10-14,0.0,0,28256.4,0
21183,26182,2025-10-14,0.0,2,10704.54,0
21184,26183,2025-10-14,0.0,8,39958.08,0
21185,26184,2025-10-14,0.0,18,16593.12,0
21186,26185,2025-10-14,0.0,30,98974.35,0
21187,26186,2025-10-14,0.0,5,27229.32,0
21188,26187,2025-10-14,0.0,4,101761.2,0
21189,26188,2025-10-14,9785.56,9,28441.44,0
21190,26189,2025-10-14,0.0,0,17903.52,0
21191,26190,2025-10-14,0.0,0,18301.2,0
21192,26191,2025-10-14,0.0,6,72850.0,0
21193,26192,2025-10-14,0.0,0,81722.4,0
21194,26193,2025-10-14,0.0,16,58513.35,0
21195,26194,2025-10-14,0.0,27,234634.4,0
21196,26195,2025-10-14,0.0,27,210767.4,0
21197,26196,2025-10-14,0.0,19,80557.5,0
21198,26197,2025-10-14,9816.54,0,7341.46,0
21199,26198,2025-10-14,3429.53,0,55252.47,0
21200,26199,2025-10-14,2118.6,29,8566.4,0
21201,26200,2025-10-14,0.0,0,48097.68,0
21202,26201,2025-10-14,0.0,4,11024.53,0
21203,26202,2025-10-14,0.0,34,15952.57,0
21204,26203,2025-10-14,0.0,3,40106.88,0
21205,26204,2025-10-14,0.0,40,74378.88,0
21206,26205,2025-10-14,0.0,11,17691.84,0
21207,26206,2025-10-14,12744.6,4,87925.4,0
21208,26207,2025-10-14,0.0,9,15249.5,0
21209,26208,2025-10-14,0.0,0,25103.75,0
21210,26209,2025-10-14,0.0,0,9330.48,0
21211,26210,2025-10-14,0.0,0,22037.91,0
21212,26211,2025-10-14,20849.81,24,23852.19,0
21213,26212,2025-10-14,3812.37,36,12246.63,0
21214,26213,2025-10-14,0.0,0,54331.9,0
21215,26214,2025-10-14,0.0,0,88322.64,0
21216,26215,2025-10-14,0.0,40,15255.72,0
21217,26216,2025-10-14,58922.25,106,32447.75,1
21218,26217,2025-10-14,0.0,0,7247.16,0
21219,26218,2025-10-14,58841.72,18,4873.28,1
